ID, ParentID, Kind, What, Where, Start, End
13796@GPU[1].SA[0].L1VCache[0], 13796_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VCache[0], 0.0000087000, 0.0000087650
13823, 13807@GPU[1].SA[0].L1VCache[0], cache_transaction, read, GPU[1].SA[0].L1VCache[0].Local, 0.0000087010, 0.0000087650
13831pipeline, 13831, pipeline, *writearound.bankTransaction, GPU[1].SA[0].L1VCache[0].Bank[0].Pipeline, 0.0000087050, 0.0000087650
13807@GPU[1].SA[0].L1VCache[0], 13807_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VCache[0], 0.0000087010, 0.0000087660
13831, 13825@GPU[1].SA[0].L1VCache[0], cache_transaction, read, GPU[1].SA[0].L1VCache[0].Local, 0.0000087020, 0.0000087660
13842pipeline, 13842, pipeline, *writearound.bankTransaction, GPU[1].SA[0].L1VCache[0].Bank[0].Pipeline, 0.0000087060, 0.0000087660
13796_req_out, 13767@GPU[1].SA[0].L1VAddrTrans[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000086990, 0.0000087660
13767@GPU[1].SA[0].L1VAddrTrans[0], 13767_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000086970, 0.0000087660
13825@GPU[1].SA[0].L1VCache[0], 13825_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VCache[0], 0.0000087020, 0.0000087670
13842, 13833@GPU[1].SA[0].L1VCache[0], cache_transaction, read, GPU[1].SA[0].L1VCache[0].Local, 0.0000087030, 0.0000087670
13846pipeline, 13846, pipeline, *writearound.bankTransaction, GPU[1].SA[0].L1VCache[0].Bank[0].Pipeline, 0.0000087070, 0.0000087670
13767_req_out, 13644@GPU[1].SA[0].L1VROB[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000086960, 0.0000087670
13807_req_out, 13777@GPU[1].SA[0].L1VAddrTrans[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000087000, 0.0000087670
13777@GPU[1].SA[0].L1VAddrTrans[0], 13777_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000086980, 0.0000087670
13644@GPU[1].SA[0].L1VROB[0], 13644_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000086960, 0.0000087680
13777_req_out, 13645@GPU[1].SA[0].L1VROB[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000086970, 0.0000087680
13825_req_out, 13788@GPU[1].SA[0].L1VAddrTrans[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000087010, 0.0000087680
13788@GPU[1].SA[0].L1VAddrTrans[0], 13788_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000086990, 0.0000087680
13833@GPU[1].SA[0].L1VCache[0], 13833_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VCache[0], 0.0000087030, 0.0000087680
13846, 13839@GPU[1].SA[0].L1VCache[0], cache_transaction, read, GPU[1].SA[0].L1VCache[0].Local, 0.0000087040, 0.0000087680
13833_req_out, 13794@GPU[1].SA[0].L1VAddrTrans[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000087020, 0.0000087690
13794@GPU[1].SA[0].L1VAddrTrans[0], 13794_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000087000, 0.0000087690
13644_req_out, 13635, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000086950, 0.0000087690
13645@GPU[1].SA[0].L1VROB[0], 13645_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000086970, 0.0000087690
13788_req_out, 13646@GPU[1].SA[0].L1VROB[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000086980, 0.0000087690
13839@GPU[1].SA[0].L1VCache[0], 13839_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VCache[0], 0.0000087040, 0.0000087690
13646@GPU[1].SA[0].L1VROB[0], 13646_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000086980, 0.0000087700
13794_req_out, 13647@GPU[1].SA[0].L1VROB[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000086990, 0.0000087700
13839_req_out, 13815@GPU[1].SA[0].L1VAddrTrans[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000087030, 0.0000087700
13815@GPU[1].SA[0].L1VAddrTrans[0], 13815_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000087010, 0.0000087700
13645_req_out, 13635, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000086960, 0.0000087700
13646_req_out, 13635, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000086970, 0.0000087710
13647@GPU[1].SA[0].L1VROB[0], 13647_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000086990, 0.0000087710
13815_req_out, 13648@GPU[1].SA[0].L1VROB[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000087000, 0.0000087710
13647_req_out, 13635, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000086980, 0.0000087720
13648@GPU[1].SA[0].L1VROB[0], 13648_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000087000, 0.0000087720
13648_req_out, 13635, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000086990, 0.0000087730
13635, 4106, inst, VMem, GPU[1].SA[0].CU[0].VMem, 0.0000086250, 0.0000087730
13718, 4106, inst, Special, GPU[1].SA[0].CU[0].Special, 0.0000086520, 0.0000087740
13965, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000087740, 0.0000087790
13971, 4106, inst, Branch, GPU[1].SA[0].CU[0].Branch, 0.0000087790, 0.0000087820
13988, 13981@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000087840, 0.0000087880
13981@GPU[1].SA[0].L1ICache, 13981_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000087840, 0.0000087890
13981_req_out, 13975@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000087830, 0.0000087900
13975@GPU[1].SA[0].L1IROB, 13975_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000087830, 0.0000087910
13975_req_out, 13975_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000087820, 0.0000087920
13975_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000087820, 0.0000087920
14008, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000087930, 0.0000087980
14022, 14015@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000087950, 0.0000087990
14015@GPU[1].SA[0].L1ICache, 14015_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000087950, 0.0000088000
14015_req_out, 14009@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000087940, 0.0000088010
14009@GPU[1].SA[0].L1IROB, 14009_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000087940, 0.0000088020
14029, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000087980, 0.0000088030
14009_req_out, 14009_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000087930, 0.0000088030
14009_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000087930, 0.0000088030
14046, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000088030, 0.0000088080
14061, 14054@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000088060, 0.0000088100
14054@GPU[1].SA[0].L1ICache, 14054_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000088060, 0.0000088110
14054_req_out, 14048@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000088050, 0.0000088120
14048@GPU[1].SA[0].L1IROB, 14048_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000088050, 0.0000088130
14066, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000088080, 0.0000088130
14048_req_out, 14048_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000088040, 0.0000088140
14048_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000088040, 0.0000088140
14083, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000088130, 0.0000088180
14100, 14093@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000088170, 0.0000088210
14093@GPU[1].SA[0].L1ICache, 14093_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000088170, 0.0000088220
14093_req_out, 14087@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000088160, 0.0000088230
14103, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000088180, 0.0000088230
14087@GPU[1].SA[0].L1IROB, 14087_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000088160, 0.0000088240
14087_req_out, 14087_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000088150, 0.0000088250
14087_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000088150, 0.0000088250
14118, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000088230, 0.0000088280
14128, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000088280, 0.0000088330
14134, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000088330, 0.0000088380
14140, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000088380, 0.0000088430
14146, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000088430, 0.0000088480
14160, 14153@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000088450, 0.0000088490
14153@GPU[1].SA[0].L1ICache, 14153_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000088450, 0.0000088500
14153_req_out, 14147@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000088440, 0.0000088510
14147@GPU[1].SA[0].L1IROB, 14147_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000088440, 0.0000088520
14167, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000088480, 0.0000088530
14147_req_out, 14147_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000088430, 0.0000088530
14147_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000088430, 0.0000088530
14184, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000088530, 0.0000088580
14190, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000088580, 0.0000088630
14228@GPU[1].SA[0].L1STLB, 14228_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1STLB, 0.0000088780, 0.0000088780
14215, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000088740, 0.0000088780
14228_req_out, 14222@GPU[1].SA[0].L1SAddrTrans, req_out, *vm.TranslationReq, GPU[1].SA[0].L1SAddrTrans, 0.0000088770, 0.0000088790
14235, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000088780, 0.0000088820
14246, 14239@GPU[1].SA[0].L1SCache, cache_transaction, read, GPU[1].SA[0].L1SCache.Local, 0.0000088800, 0.0000088840
14239@GPU[1].SA[0].L1SCache, 14239_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1SCache, 0.0000088800, 0.0000088850
14239_req_out, 14222@GPU[1].SA[0].L1SAddrTrans, req_out, *mem.ReadReq, GPU[1].SA[0].L1SAddrTrans, 0.0000088790, 0.0000088860
14222@GPU[1].SA[0].L1SAddrTrans, 14222_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1SAddrTrans, 0.0000088770, 0.0000088860
14252, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000088820, 0.0000088860
14222_req_out, 14214@GPU[1].SA[0].L1SROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1SROB, 0.0000088760, 0.0000088870
14214@GPU[1].SA[0].L1SROB, 14214_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1SROB, 0.0000088760, 0.0000088880
14214_req_out, 14210, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000088740, 0.0000088890
14210, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000088710, 0.0000088890
14267, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000088860, 0.0000088900
14335@GPU[1].SA[0].L1VTLB[0], 14335_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1VTLB[0], 0.0000089360, 0.0000089360
14335_req_out, 14328@GPU[1].SA[0].L1VAddrTrans[0], req_out, *vm.TranslationReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000089350, 0.0000089370
14344@GPU[1].SA[0].L1VTLB[0], 14344_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1VTLB[0], 0.0000089370, 0.0000089370
14344_req_out, 14338@GPU[1].SA[0].L1VAddrTrans[0], req_out, *vm.TranslationReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000089360, 0.0000089380
14359@GPU[1].SA[0].L1VTLB[0], 14359_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1VTLB[0], 0.0000089380, 0.0000089380
14369@GPU[1].SA[0].L1VTLB[0], 14369_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1VTLB[0], 0.0000089390, 0.0000089390
14359_req_out, 14349@GPU[1].SA[0].L1VAddrTrans[0], req_out, *vm.TranslationReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000089370, 0.0000089390
14369_req_out, 14355@GPU[1].SA[0].L1VAddrTrans[0], req_out, *vm.TranslationReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000089380, 0.0000089400
14387@GPU[1].SA[0].L1VTLB[0], 14387_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1VTLB[0], 0.0000089400, 0.0000089400
14387_req_out, 14376@GPU[1].SA[0].L1VAddrTrans[0], req_out, *vm.TranslationReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000089390, 0.0000089410
14372pipeline, 14372, pipeline, *writearound.bankTransaction, GPU[1].SA[0].L1VCache[0].Bank[0].Pipeline, 0.0000089410, 0.0000090010
14372, 14357@GPU[1].SA[0].L1VCache[0], cache_transaction, read, GPU[1].SA[0].L1VCache[0].Local, 0.0000089380, 0.0000090020
14384pipeline, 14384, pipeline, *writearound.bankTransaction, GPU[1].SA[0].L1VCache[0].Bank[0].Pipeline, 0.0000089420, 0.0000090020
14357@GPU[1].SA[0].L1VCache[0], 14357_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VCache[0], 0.0000089380, 0.0000090030
14384, 14368@GPU[1].SA[0].L1VCache[0], cache_transaction, read, GPU[1].SA[0].L1VCache[0].Local, 0.0000089390, 0.0000090030
14392pipeline, 14392, pipeline, *writearound.bankTransaction, GPU[1].SA[0].L1VCache[0].Bank[0].Pipeline, 0.0000089430, 0.0000090030
14368@GPU[1].SA[0].L1VCache[0], 14368_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VCache[0], 0.0000089390, 0.0000090040
14392, 14386@GPU[1].SA[0].L1VCache[0], cache_transaction, read, GPU[1].SA[0].L1VCache[0].Local, 0.0000089400, 0.0000090040
14403pipeline, 14403, pipeline, *writearound.bankTransaction, GPU[1].SA[0].L1VCache[0].Bank[0].Pipeline, 0.0000089440, 0.0000090040
14357_req_out, 14328@GPU[1].SA[0].L1VAddrTrans[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000089370, 0.0000090040
14328@GPU[1].SA[0].L1VAddrTrans[0], 14328_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000089350, 0.0000090040
14386@GPU[1].SA[0].L1VCache[0], 14386_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VCache[0], 0.0000089400, 0.0000090050
14403, 14394@GPU[1].SA[0].L1VCache[0], cache_transaction, read, GPU[1].SA[0].L1VCache[0].Local, 0.0000089410, 0.0000090050
14407pipeline, 14407, pipeline, *writearound.bankTransaction, GPU[1].SA[0].L1VCache[0].Bank[0].Pipeline, 0.0000089450, 0.0000090050
14328_req_out, 14205@GPU[1].SA[0].L1VROB[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000089340, 0.0000090050
14368_req_out, 14338@GPU[1].SA[0].L1VAddrTrans[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000089380, 0.0000090050
14338@GPU[1].SA[0].L1VAddrTrans[0], 14338_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000089360, 0.0000090050
14205@GPU[1].SA[0].L1VROB[0], 14205_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000089340, 0.0000090060
14338_req_out, 14206@GPU[1].SA[0].L1VROB[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000089350, 0.0000090060
14386_req_out, 14349@GPU[1].SA[0].L1VAddrTrans[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000089390, 0.0000090060
14349@GPU[1].SA[0].L1VAddrTrans[0], 14349_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000089370, 0.0000090060
14394@GPU[1].SA[0].L1VCache[0], 14394_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VCache[0], 0.0000089410, 0.0000090060
14407, 14400@GPU[1].SA[0].L1VCache[0], cache_transaction, read, GPU[1].SA[0].L1VCache[0].Local, 0.0000089420, 0.0000090060
14394_req_out, 14355@GPU[1].SA[0].L1VAddrTrans[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000089400, 0.0000090070
14355@GPU[1].SA[0].L1VAddrTrans[0], 14355_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000089380, 0.0000090070
14205_req_out, 14196, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000089330, 0.0000090070
14206@GPU[1].SA[0].L1VROB[0], 14206_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000089350, 0.0000090070
14349_req_out, 14207@GPU[1].SA[0].L1VROB[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000089360, 0.0000090070
14400@GPU[1].SA[0].L1VCache[0], 14400_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VCache[0], 0.0000089420, 0.0000090070
14207@GPU[1].SA[0].L1VROB[0], 14207_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000089360, 0.0000090080
14355_req_out, 14208@GPU[1].SA[0].L1VROB[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000089370, 0.0000090080
14400_req_out, 14376@GPU[1].SA[0].L1VAddrTrans[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000089410, 0.0000090080
14376@GPU[1].SA[0].L1VAddrTrans[0], 14376_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000089390, 0.0000090080
14206_req_out, 14196, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000089340, 0.0000090080
14207_req_out, 14196, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000089350, 0.0000090090
14208@GPU[1].SA[0].L1VROB[0], 14208_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000089370, 0.0000090090
14376_req_out, 14209@GPU[1].SA[0].L1VROB[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000089380, 0.0000090090
14208_req_out, 14196, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000089360, 0.0000090100
14209@GPU[1].SA[0].L1VROB[0], 14209_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000089380, 0.0000090100
14209_req_out, 14196, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000089370, 0.0000090110
14196, 4106, inst, VMem, GPU[1].SA[0].CU[0].VMem, 0.0000088630, 0.0000090110
14279, 4106, inst, Special, GPU[1].SA[0].CU[0].Special, 0.0000088900, 0.0000090120
14526, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000090120, 0.0000090170
14532, 4106, inst, Branch, GPU[1].SA[0].CU[0].Branch, 0.0000090170, 0.0000090200
14549, 14542@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000090220, 0.0000090260
14542@GPU[1].SA[0].L1ICache, 14542_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000090220, 0.0000090270
14542_req_out, 14536@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000090210, 0.0000090280
14536@GPU[1].SA[0].L1IROB, 14536_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000090210, 0.0000090290
14536_req_out, 14536_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000090200, 0.0000090300
14536_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000090200, 0.0000090300
14569, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000090310, 0.0000090360
14583, 14576@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000090330, 0.0000090370
14576@GPU[1].SA[0].L1ICache, 14576_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000090330, 0.0000090380
14576_req_out, 14570@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000090320, 0.0000090390
14570@GPU[1].SA[0].L1IROB, 14570_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000090320, 0.0000090400
14590, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000090360, 0.0000090410
14570_req_out, 14570_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000090310, 0.0000090410
14570_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000090310, 0.0000090410
14607, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000090410, 0.0000090460
14622, 14615@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000090440, 0.0000090480
14615@GPU[1].SA[0].L1ICache, 14615_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000090440, 0.0000090490
14615_req_out, 14609@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000090430, 0.0000090500
14609@GPU[1].SA[0].L1IROB, 14609_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000090430, 0.0000090510
14627, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000090460, 0.0000090510
14609_req_out, 14609_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000090420, 0.0000090520
14609_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000090420, 0.0000090520
14644, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000090510, 0.0000090560
14661, 14654@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000090550, 0.0000090590
14654@GPU[1].SA[0].L1ICache, 14654_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000090550, 0.0000090600
14654_req_out, 14648@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000090540, 0.0000090610
14664, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000090560, 0.0000090610
14648@GPU[1].SA[0].L1IROB, 14648_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000090540, 0.0000090620
14648_req_out, 14648_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000090530, 0.0000090630
14648_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000090530, 0.0000090630
14679, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000090610, 0.0000090660
14689, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000090660, 0.0000090710
14695, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000090710, 0.0000090760
14701, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000090760, 0.0000090810
14707, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000090810, 0.0000090860
14721, 14714@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000090830, 0.0000090870
14714@GPU[1].SA[0].L1ICache, 14714_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000090830, 0.0000090880
14714_req_out, 14708@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000090820, 0.0000090890
14708@GPU[1].SA[0].L1IROB, 14708_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000090820, 0.0000090900
14728, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000090860, 0.0000090910
14708_req_out, 14708_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000090810, 0.0000090910
14708_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000090810, 0.0000090910
14745, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000090910, 0.0000090960
14751, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000090960, 0.0000091010
14789@GPU[1].SA[0].L1STLB, 14789_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1STLB, 0.0000091160, 0.0000091160
14776, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000091120, 0.0000091160
14789_req_out, 14783@GPU[1].SA[0].L1SAddrTrans, req_out, *vm.TranslationReq, GPU[1].SA[0].L1SAddrTrans, 0.0000091150, 0.0000091170
14796, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000091160, 0.0000091200
14807, 14800@GPU[1].SA[0].L1SCache, cache_transaction, read, GPU[1].SA[0].L1SCache.Local, 0.0000091180, 0.0000091220
